"Gene","CellTypes","Comparisons","Occurrences","Mean_Log2FC","Mean_Abs_Log2FC","MinPadj",".Direction"
"SHISA5",7,3,8,0.243541532140873,0.696490226419724,0.00758372365885166,"drop"
"PRKCA",7,3,8,-0.488755016426497,0.618353513317835,1,"drop"
"MDN1",7,3,8,-0.355639530598487,0.61455619262097,1,"drop"
"AGFG1",7,3,8,-0.481210151255924,0.562124926588333,0.0102384186587508,"drop"
"BCL2A1",7,3,8,-0.402795528104793,0.521249074874058,0.419888830514066,"drop"
"PARP1",7,2,8,-0.503573596380597,0.503573596380597,0.0135024891434203,"drop"
"FAM89B",7,3,8,0.145060373704468,0.477381870667111,1,"drop"
"EMB",7,2,8,-0.0172726198622095,0.468917251014304,0.000108376991762228,"drop"
"MBD4",7,3,8,-0.0788031797755262,0.458924186486145,1,"drop"
"NOP10",7,2,8,-0.458843267065323,0.458843267065323,0.147494791390284,"drop"
"MVP",7,3,8,-0.283786790111523,0.444719383005811,1,"drop"
"SLC35C2",7,2,8,-0.124360555777189,0.442367689310376,1,"drop"
"MRPL42",7,3,8,-0.249744116077262,0.438071501423269,1,"drop"
"EHMT1",7,3,8,-0.348712287349591,0.43672033299639,1,"drop"
"CHST12",7,2,8,-0.248819528319283,0.43654849243032,1,"drop"
"TRANK1",7,3,8,-0.083868406894159,0.435598046008351,1,"drop"
"CD2BP2",7,3,8,-0.206800497349092,0.43227518034427,1,"drop"
"RNASEH1",7,3,8,0.334417466734199,0.424343759302531,1,"drop"
"TIMMDC1",7,3,8,-0.422538863991992,0.422538863991992,0.411248867374815,"drop"
"HEIH",7,3,8,-0.336771068186999,0.414888641642248,1,"drop"
"RPN1",7,3,8,-0.0153339993763584,0.40720567637908,1,"drop"
"TIMM10B",7,3,8,-0.137890222618307,0.40686242029116,1,"drop"
"DHX36",7,3,8,-0.401139205226589,0.401139205226589,1,"drop"
"KDM3A",7,3,8,-0.0678251545172351,0.396356608718697,1,"drop"
"S100A6",7,3,8,-0.316322928768934,0.394910413604387,0.0000000913972727319675,"drop"
"SPCS2",7,3,8,-0.0436098047601051,0.394313908861988,0.351431427298108,"drop"
"TBCB",7,3,8,-0.135559119981214,0.389119508342939,1,"drop"
"NFATC3",7,2,8,-0.0513920271559495,0.389050741301528,1,"drop"
"UBR4",7,2,8,-0.11846186541354,0.386963605807761,1,"drop"
"CYLD",7,3,8,0.289911468010221,0.3867147094329,0.0358530052820436,"drop"
"DYNC1I2",7,3,8,-0.187786897330701,0.386412228904232,0.00108583304904964,"drop"
"HSPB11",7,3,8,0.0582699237795265,0.379980950362531,1,"drop"
"ACTR10",7,3,8,-0.24153293705854,0.376195031741389,1,"drop"
"CSK",7,3,8,-0.218633921542789,0.374486276436637,0.00390618954287245,"drop"
"BAG5",7,3,8,0.0608491998697007,0.373780036413448,1,"drop"
"NKAPD1",7,3,8,0.0193145174424918,0.373769075269708,1,"drop"
"SUPT4H1",7,3,8,0.131166046600869,0.372537882188891,1,"drop"
"NCOR1",7,3,8,0.0166911774136839,0.366811050665404,0.00668289615954388,"drop"
"BROX",7,3,8,-0.0193417570078791,0.358125284982762,1,"drop"
"PDCD6",7,3,8,-0.355837311833732,0.355837311833732,0.0102557850801412,"drop"
"CCDC18-AS1",7,3,8,0.27390449412979,0.351541339882104,1,"drop"
"PSMC6",7,3,8,-0.105531652707035,0.324988080732386,1,"drop"
"PRPF40A",7,3,8,-0.0581239234489115,0.320204156356793,1,"drop"
"DMTF1",7,3,8,0.157862150428696,0.31529843907681,1,"drop"
"PSMA3",7,3,8,-0.14819743895096,0.31162991252327,1,"drop"
"EPC1",7,3,8,0.136461850038761,0.305811588252455,1,"drop"
"MRPL27",7,3,7,-0.476130812256444,0.580807397281731,1,"drop"
"OSBP",7,2,7,0.156532973155128,0.486180818484274,1,"drop"
"GGCT",7,3,7,-0.355582982584721,0.47177430301011,1,"drop"
"MAX",7,2,7,0.221195071234167,0.435528833587092,1,"drop"
"AP5M1",7,3,7,-0.201032168035075,0.430456956980889,1,"drop"
"NCKAP1L",7,3,7,0.119017803870044,0.412808604962611,1,"drop"
"BAX",7,3,7,0.00209894639424157,0.405655011137067,1,"drop"
"HIST1H1C",7,2,7,0.314508282002221,0.399160613406485,1,"drop"
"H2AFZ",7,2,7,-0.073054395368826,0.391708413101724,1,"drop"
"ARF5",7,3,7,-0.258986380183064,0.343399807099294,1,"drop"
"UBXN4",7,2,7,-0.218587297001524,0.324196295332818,0.00000188211322685771,"drop"
"UBE2L3",7,3,7,-0.0791895054112667,0.32260794584046,1,"drop"
"STK10",7,3,7,0.136720259213962,0.305028483671072,1,"drop"
"MTDH",7,3,7,-0.131536491838324,0.2951532692865,0.0410364226489638,"drop"
"NAMPT",6,3,14,0.0557258323478988,0.530621205891119,0.771408282643381,"drop"
"ELK3",6,3,14,-0.0613142508666506,0.401085727916108,1,"drop"
"ZNF37A",6,3,14,0.0846988049052834,0.400632425258055,1,"drop"
"CSRNP1",6,3,13,0.111700335787316,1.22460615136844,0.00000015378130314934,"drop"
"ELL2",6,3,13,-0.147245233587068,0.965234213845609,0.0000301456038795283,"drop"
"ARID5A",6,3,13,0.0320072522123189,0.577788095292416,0.000004492602831672,"drop"
"MIR29B2CHG",6,3,13,0.0120964627951336,0.577099704153875,0.112867237545384,"drop"
"ZNF267",6,3,13,0.270370075887398,0.564550250491076,0.0491077506321645,"drop"
"RPP30",6,3,13,-0.356262538201674,0.542548065710718,1,"drop"
"TRBC1",6,3,13,0.342031500903937,0.53796397415339,0.0111281464485906,"drop"
"ZNF121",6,3,13,0.205250285149607,0.507487033831406,1,"drop"
"BRD1",6,3,13,-0.334973984718302,0.506826454422402,0.000183608388165941,"drop"
"FBXL3",6,3,13,0.0502730625711795,0.500502855478105,1,"drop"
"JMJD6",6,3,13,0.0213855867521327,0.486766581001443,1,"drop"
"C1orf174",6,3,13,0.152161150151002,0.476837260250989,1,"drop"
"HIVEP1",6,3,13,0.31016817062568,0.468776346472496,1,"drop"
"MOB2",6,3,13,-0.195863000538465,0.456794395092003,1,"drop"
"ATXN2",6,3,13,-0.0834678425296075,0.456593463545341,1,"drop"
"GNL1",6,3,13,-0.125019492417977,0.443052298566421,1,"drop"
"MACF1",6,3,13,-0.0428930585809928,0.441676517604455,1,"drop"
"YTHDF3",6,3,13,0.18037246571975,0.434165425003642,1,"drop"
"CCDC66",6,3,13,-0.0501931016571155,0.433432740081798,1,"drop"
"PIGT",6,3,13,0.0977719086313551,0.43091126091723,1,"drop"
"LINC00623",6,3,13,-0.0289718957706644,0.420520797523515,1,"drop"
"PDS5B",6,3,13,0.0172395094158825,0.409468952460661,1,"drop"
"STRN",6,3,13,0.117243365511682,0.409360208878778,1,"drop"
"TPM4",6,3,13,0.0947647132614975,0.3961303246254,0.0000984227893306315,"drop"
"NDE1",6,3,13,0.109783601922374,0.367868663644792,1,"drop"
"VEZF1",6,3,13,0.0173796018040697,0.352933160388721,1,"drop"
"TRNAU1AP",6,3,13,-0.101752364497196,0.333374303722763,1,"drop"
"BHLHE40",6,3,12,0.516404471413614,0.796031111207038,0.00350017802680393,"drop"
"SMAD7",6,3,12,-0.111470202693587,0.771076877986844,0.718419143647587,"drop"
"TSPYL2",6,3,12,0.014409350780961,0.701537807825666,1,"drop"
"PTS",6,3,12,0.400909211216648,0.689827881626668,0.0179218312788302,"drop"
"ANKH",6,3,12,0.350371452568804,0.67929348788212,1,"drop"
"TMEM223",6,3,12,-0.370188559936818,0.616432340443579,0.00229424661028257,"drop"
"SLFN5",6,3,12,0.343422857496252,0.614959001830668,1,"drop"
"AL662844.4",6,3,12,-0.500775072098926,0.602936511686128,0.572106057659198,"drop"
"TMEM35B",6,3,12,-0.536230950578829,0.587253903206683,0.000599595460134068,"drop"
"CD84",6,3,12,-0.130070315191095,0.583284805723534,1,"drop"
"GPATCH4",6,3,12,-0.431890327436529,0.573822370366332,1,"drop"
"KBTBD2",6,3,12,0.466279431410623,0.561055518703634,1,"drop"
"DESI1",6,3,12,-0.126503467615068,0.550814208981266,1,"drop"
"AKAP8",6,3,12,0.0460097313590067,0.550537369108698,1,"drop"
"SUGP2",6,3,12,-0.0784200452808558,0.542182295739008,1,"drop"
"LINC00342",6,3,12,0.0178133540722529,0.527943740954031,1,"drop"
"HLA-DQA2",6,3,12,0.212413741426686,0.520414414777046,0.0368771064952591,"drop"
"NIP7",6,3,12,-0.0780299769591456,0.51617098128333,1,"drop"
"WDR74",6,3,12,0.122372323024003,0.51158153467715,1,"drop"
"CWC22",6,3,12,-0.39110516941537,0.50065153825692,0.0114112759272918,"drop"
"INSIG1",6,3,12,0.290382015185672,0.495098501753022,1,"drop"
"DUSP12",6,3,12,0.124092319309934,0.485141830108646,1,"drop"
"FBXW2",6,3,12,-0.021793197749984,0.480423521363398,1,"drop"
"CCDC186",6,3,12,0.132148973995158,0.479731616439616,1,"drop"
"PHC3",6,3,12,0.0772048080700971,0.473530873824577,1,"drop"
"TNRC6A",6,3,12,-0.00202241328541843,0.471050428761599,0.657306729459858,"drop"
"TPGS2",6,3,12,-0.328884526306457,0.469189773920643,1,"drop"
"CLK4",6,3,12,0.168733006631372,0.468858257349404,1,"drop"
"HSPA5",6,3,12,-0.0376745850524371,0.468642521704879,1,"drop"
"SYNC",6,3,12,0.360069859754186,0.4665963574321,1,"drop"
"CASP3",6,3,12,0.0628957145502587,0.466405875188635,1,"drop"
"MDFIC",6,3,12,-0.0547965562037051,0.464348109730544,1,"drop"
"ETFA",6,3,12,-0.0580078615810297,0.461385725526762,1,"drop"
"AGGF1",6,3,12,-0.458304313120473,0.458304313120473,0.469734639278317,"drop"
"CNST",6,3,12,-0.0203354462148372,0.451807780783269,1,"drop"
"SLC12A6",6,3,12,0.0245269702856984,0.442389162588736,1,"drop"
"CRNKL1",6,3,12,-0.0495627670860833,0.441995258157745,1,"drop"
"SETD5",6,3,12,-0.217733065359705,0.437929946509722,1,"drop"
"CISD2",6,3,12,0.0223072268133752,0.436252576655647,1,"drop"
"TMED3",6,3,12,-0.230810849391424,0.435197238786197,1,"drop"
"TANK",6,3,12,-0.264806648457776,0.433368889574291,1,"drop"
"ANKHD1",6,3,12,-0.060739199557328,0.430546731073135,1,"drop"
"CFL2",6,3,12,0.349981545797984,0.42694134843815,1,"drop"
"BRD2",6,3,12,-0.0143129672379793,0.422297188224433,1,"drop"
"C22orf39",6,3,12,0.0140240731331188,0.420190011359391,1,"drop"
"BECN1",6,3,12,0.276633674165869,0.416274408308169,1,"drop"
"VIM",6,3,12,-0.415489840671015,0.415489840671015,0.0000000000286269397385391,"drop"
"CDKN1B",6,3,12,0.166279959814762,0.415131988721933,1,"drop"
"TPRG1L",6,3,12,0.25760314110401,0.404076328063135,1,"drop"
"AIDA",6,3,12,0.0950910588670057,0.402865564868525,0.989801653173742,"drop"
"MRPL16",6,3,12,-0.354958980764987,0.398911198248164,1,"drop"
"TTF1",6,3,12,0.0135716567832832,0.396739463023113,1,"drop"
"NFU1",6,3,12,-0.0706830521774224,0.396291088097021,1,"drop"
"TTC32",6,3,12,0.184943508639229,0.391736671587652,1,"drop"
"UTP18",6,3,12,-0.214915524022593,0.391113757306648,0.0383704043678679,"drop"
"EMG1",6,3,12,-0.251197712909914,0.384288982100706,1,"drop"
"C6orf226",6,3,12,0.104446207403036,0.335749967187932,1,"drop"
"ARL4A",6,2,11,-0.240741138981831,0.954381763919762,0.0000000000000000013934092460678,"drop"
"PMAIP1",6,3,11,0.20410100161544,0.739221393193743,0.00533221155965249,"drop"
"CHM",6,3,11,-0.109274469057149,0.691443779594623,1,"drop"
"PPM1M",6,3,11,0.22901267325331,0.687015103070081,1,"drop"
"PDE3B",6,3,11,-0.010321196693187,0.677974847941138,0.0422365764130418,"drop"
"ZCCHC3",6,3,11,0.224083628604804,0.67111612759788,1,"drop"
"CLEC2D",6,3,11,0.516016263122921,0.660373010886135,0.000000724377779888965,"drop"
"PGRMC1",6,3,11,0.451368425800838,0.659076901206123,1,"drop"
"SIK3",6,3,11,0.0136268520322296,0.624203076068548,1,"drop"
"MRPL2",6,3,11,0.0635713189223586,0.620614491391491,1,"drop"
"BCL11B",6,3,11,0.612187902685048,0.612187902685048,0.13814896570839,"drop"
"RUNX3",6,3,11,0.434483805744308,0.58602337076524,1,"drop"
"GLUL",6,3,11,-0.285157608734616,0.58148948546165,0.000000000000658400558458452,"drop"
"CD7",6,3,11,-0.127769566600927,0.577784572182651,0.0000000185561283376154,"drop"
"ARHGAP1",6,3,11,0.0623330263190829,0.577553994414923,1,"drop"
"STAT6",6,3,11,0.10960687350143,0.576101475453637,1,"drop"
"DCAF11",6,3,11,0.305159322953961,0.571680847825043,1,"drop"
"MATR3.1",6,3,11,0.30225949213154,0.553965098843336,1,"drop"
"MAGED2",6,3,11,-0.276949856690808,0.553388565244835,1,"drop"
"JAML",6,3,11,-0.161326208871191,0.54839580986884,1,"drop"
"ZNF766",6,3,11,0.331193331770197,0.546913281961911,0.117125407211178,"drop"
"GIMAP1",6,3,11,-0.546819348656983,0.546819348656983,0.0000752618675576673,"drop"
"EMC3",6,3,11,0.0679043062015122,0.537504972954739,1,"drop"
"MARCH2",6,3,11,0.356610811611888,0.532035898054441,0.00343642957732012,"drop"
"ZNFX1",6,3,11,0.320367201487677,0.516781242579793,1,"drop"
"SMG6",6,3,11,0.139086327931215,0.513146965273436,1,"drop"
"MYO9B",6,3,11,0.185639801095105,0.512301786012736,1,"drop"
"TMEM156",6,3,11,0.201473319495303,0.511707523087094,0.0350510604718537,"drop"
"ZNF585A",6,3,11,-0.447934465718513,0.51089701248466,1,"drop"
"PPIL4",6,3,11,-0.315442043188944,0.510296209765318,1,"drop"
"HMG20B",6,3,11,-0.271234183122524,0.505701332900046,1,"drop"
"C18orf21",6,3,11,-0.000346695085773003,0.501134528944296,0.992899817868609,"drop"
"TLE4",6,3,11,-0.162935261460705,0.500772258819816,1,"drop"
"BAD",6,3,11,-0.262258735651929,0.491784236651027,1,"drop"
"CD300A",6,3,11,-0.371081573696489,0.490386073983168,0.0000111902444161967,"drop"
"SYNGR2",6,3,11,-0.0580503588282549,0.488399447357495,1,"drop"
"UBE2W",6,3,11,0.206547968368563,0.487540171421912,1,"drop"
"RANBP6",6,3,11,0.487225234950888,0.487225234950888,1,"drop"
"CDC73",6,3,11,0.149032099372002,0.482427211697442,1,"drop"
"CERT1",6,3,11,-0.236295077020113,0.480768801417783,1,"drop"
"SPN",6,3,11,-0.180622025230425,0.478911197782564,0.00386667848157318,"drop"
"TGIF1",6,3,11,-0.031648582404493,0.475618509308728,1,"drop"
"NFYC",6,3,11,-0.117953041581508,0.468951642018718,0.0600920216381845,"drop"
"UHRF2",6,3,11,0.164655442906917,0.461924335867706,1,"drop"
"POLR2H",6,3,11,-0.340303951211849,0.456127840103422,1,"drop"
"SCO1",6,3,11,0.193104820838033,0.45216098039595,1,"drop"
"MANF",6,3,11,-0.141768117278967,0.449263441240947,1,"drop"
"PWWP2A",6,3,11,-0.266581064444914,0.448575492852154,1,"drop"
"FAM76A",6,3,11,0.249385052794385,0.447306730547963,1,"drop"
"SAFB2",6,3,11,-0.130155794932148,0.44625226890103,1,"drop"
"NT5C3A",6,3,11,0.0534164300890808,0.443864663710193,1,"drop"
"TPD52",6,3,11,-0.26241629743049,0.442276126469421,1,"drop"
"ERCC6L2",6,3,11,-0.0428773574435549,0.441470078028771,1,"drop"
"HNRNPH2",6,3,11,0.0297722855362951,0.440685711170856,1,"drop"
"NUP160",6,3,11,-0.0150348597103899,0.440538693063159,1,"drop"
"PPP2R2D",6,3,11,0.275442867834665,0.438245415435826,1,"drop"
"GOLGA4",6,3,11,0.144884813146178,0.435769472804191,0.553358815686056,"drop"
"OFD1",6,3,11,-0.14693131781356,0.43431156010643,1,"drop"
"CCDC90B",6,3,11,-0.37738724262845,0.433791711429259,1,"drop"
"TMEM126B",6,3,11,-0.110813994367882,0.428866138750897,1,"drop"
"YIF1A",6,3,11,-0.113544217839634,0.427637027706492,1,"drop"
"NRBP1",6,3,11,-0.171553772699771,0.426666816805041,1,"drop"
"NOL11",6,3,11,-0.142358543989182,0.426497466087188,1,"drop"
"ALG13",6,3,11,0.0580788408651781,0.425859166727294,1,"drop"
"P2RY8",6,3,11,0.128887388886741,0.42575762761824,0.0000000103946699563314,"drop"
"RABEP1",6,3,11,0.122198357475019,0.423686228344803,1,"drop"
"TYW3",6,3,11,-0.117940410451467,0.4226395394471,1,"drop"
"GMFB",6,3,11,0.420961783362125,0.420961783362125,1,"drop"
"VIRMA",6,3,11,-0.142393909303126,0.419474284612275,1,"drop"
"AKT2",6,3,11,-0.106463937259702,0.416091719943854,1,"drop"
"INO80D",6,3,11,0.075162413407916,0.411182065768824,1,"drop"
"CDK11B",6,3,11,0.125484853701978,0.410751495500734,1,"drop"
"MFSD14A",6,3,11,0.280233230166649,0.409308908809467,1,"drop"
"RLF",6,3,11,0.0958530152983248,0.406756636531344,1,"drop"
"NCOA7",6,3,11,-0.0117304948965206,0.40617888333313,1,"drop"
"FBXO25",6,3,11,-0.078605984260847,0.404716203515329,1,"drop"
"TGFB1",6,3,11,0.197196376619895,0.404589824291039,0.000520942313798018,"drop"
"SDF4",6,3,11,-0.0870098338020879,0.40399311611651,1,"drop"
"CERS2",6,3,11,-0.0472587719735087,0.403030445335733,1,"drop"
"LRRC75A",6,3,11,0.401334339362567,0.401334339362567,1,"drop"
"PSMG3",6,3,11,-0.177808572613131,0.397270796443402,1,"drop"
"WDR43",6,3,11,0.21394048512676,0.395157413104318,1,"drop"
"ARPC1B",6,3,11,-0.237346493060582,0.393318973282757,0.0000597793045221259,"drop"
"USP16",6,3,11,0.103262067719493,0.391304596661595,1,"drop"
"ACADVL",6,3,11,-0.391007304458413,0.391007304458413,1,"drop"
"RWDD4",6,3,11,-0.0817324007872136,0.38986912269852,1,"drop"
"SRSF1",6,3,11,-0.116964546986083,0.38571662454917,0.0117212144996388,"drop"
"TARDBP",6,3,11,0.0405700972024967,0.385550562640666,1,"drop"
"TENT4B",6,3,11,0.339322127470788,0.385202561608852,1,"drop"
"NSFL1C",6,3,11,-0.258625790152307,0.383229903153679,1,"drop"
"C5orf24",6,3,11,0.211596337132296,0.378632698734538,1,"drop"
"TRAPPC3",6,3,11,-0.309664600350801,0.377421799227848,1,"drop"
"TCERG1",6,3,11,0.0901183110171948,0.372938346364367,1,"drop"
"DDRGK1",6,3,11,-0.320600950811821,0.368544707492975,1,"drop"
"PITPNB",6,3,11,-0.138665004780864,0.366971188845107,1,"drop"
"PSMD1",6,3,11,0.0117531344974864,0.365470833392349,1,"drop"
"GALNT10",6,3,11,-0.0548249685899027,0.365364326828686,1,"drop"
"M6PR",6,3,11,-0.230278755364034,0.361458397959211,0.305312915206676,"drop"
"BFAR",6,3,11,-0.172156228366163,0.36045302716872,1,"drop"
"ARHGAP30",6,3,11,-0.19598704186489,0.358623116272241,1,"drop"
"RRP36",6,3,11,-0.210240999628049,0.35474640639637,1,"drop"
"SREK1IP1",6,3,11,0.287008021031955,0.351692389633936,1,"drop"
"LPXN",6,3,11,-0.149387235573432,0.341741698706347,1,"drop"
"PPP6R3",6,3,11,0.127119611137972,0.339773993228786,1,"drop"
"SENP5",6,3,11,-0.0451048382051411,0.335060796632284,1,"drop"
"CCL4",6,3,10,-0.36094700202128,1.10961152715049,0.0000000213661979498462,"drop"
"CAVIN2",6,3,10,0.599553587104741,0.867977127455718,0.00000544864097261364,"drop"
"GBP5",6,3,10,0.141706154180691,0.843917797901783,0.132425805702714,"drop"
"SIPA1L1",6,3,10,0.123915083728016,0.702309396368368,1,"drop"
"USP36",6,3,10,0.262426426407153,0.68355904114568,1,"drop"
"ZC3H6",6,3,10,-0.0780508189803681,0.605179655056674,1,"drop"
"LAIR1",6,3,10,-0.0495561530311499,0.603753198275207,1,"drop"
"HLA-DRB5",6,3,10,-0.476650779307221,0.597287738481288,0.000000000000000000000000933101629747103,"drop"
"ADAM10",6,3,10,-0.144082883778272,0.595738373199061,1,"drop"
"RHOQ",6,3,10,0.153074336493641,0.578723750127692,0.374316481290028,"drop"
"DBF4",6,3,10,0.0892035323220114,0.575682188179712,0.0851996125941884,"drop"
"UBA5",6,3,10,-0.397665540248262,0.57040546406763,1,"drop"
"DUT",6,2,10,-0.147260991392594,0.566758889504053,1,"drop"
"HDDC3",6,3,10,-0.369908172749503,0.563365823549115,1,"drop"
"VPS25",6,3,10,-0.26170071460074,0.554929482005228,1,"drop"
"ZNF791",6,3,10,0.182021116361169,0.554578002858247,1,"drop"
"AZIN1",6,3,10,-0.0669884353204361,0.549044085730543,1,"drop"
"INTS6",6,3,10,-0.207253033631561,0.547494597881115,1,"drop"
"PTPN18",6,3,10,-0.00319291042524159,0.54668105954419,0.000100045568289747,"drop"
"IFI35",6,3,10,0.0682250820923363,0.544957627752382,1,"drop"
"TNPO3",6,3,10,0.189677750202954,0.544686397924418,1,"drop"
"MTX1",6,3,10,0.153986310380294,0.542566128400825,1,"drop"
"SNRNP48",6,3,10,-0.361372600040867,0.538829475084336,1,"drop"
"TNIP1",6,3,10,-0.359395900867624,0.538268603837638,1,"drop"
"HIPK2",6,3,10,-0.0938253723754485,0.538136899667759,0.0000000275721318714567,"drop"
"ATP2B1-AS1",6,3,10,-0.364903922300818,0.535961394800163,1,"drop"
"PDK3",6,3,10,0.121570746631201,0.531237850205739,1,"drop"
"AL499604.1",6,3,10,0.125004774920175,0.522777823269036,1,"drop"
"DYNC1LI1",6,3,10,0.0390747732073468,0.522533771896436,1,"drop"
"POLR1E",6,3,10,-0.299206312707255,0.519493476509815,1,"drop"
"CDK17",6,3,10,-0.0235060076653756,0.514382236998799,1,"drop"
"SYNE1",6,3,10,-0.0548987685678421,0.512978778222085,0.409426432848746,"drop"
"CD2",6,3,10,0.102008004899569,0.508661661165859,0.0000000213283487169224,"drop"
"MINDY2",6,3,10,0.0505249762151103,0.507424866672317,1,"drop"
"NBR1",6,3,10,-0.127644874220236,0.507242573933931,1,"drop"
"TMEM154",6,3,10,0.285361101755068,0.50415291988677,1,"drop"
"TNFSF12",6,3,10,-0.30206653205322,0.500823110466276,1,"drop"
"PDZD8",6,3,10,0.0279445773154338,0.500392675133701,1,"drop"
"FABP5",6,3,10,-0.2201613009185,0.500039932138232,1,"drop"
"NUP58",6,3,10,-0.0436963159290195,0.498743476381083,0.177949592876155,"drop"
"FAM160B1",6,3,10,0.0910310021647517,0.498493735203508,1,"drop"
"MED30",6,3,10,0.140818297647958,0.492654292621591,1,"drop"
"SLC25A11",6,3,10,-0.151602066459196,0.491518360942974,0.357229423550886,"drop"
"RIOK2",6,3,10,-0.0370174202355846,0.488951631765299,1,"drop"
"FOXO1",6,3,10,0.063923190902228,0.482637428432841,1,"drop"
"SASH3",6,3,10,0.20056042734531,0.481169423358986,1,"drop"
"CAMK1D",6,3,10,-0.479003356619619,0.479003356619619,1,"drop"
"RPAP2",6,3,10,0.159351323149192,0.475987419567019,1,"drop"
"ANTKMT",6,3,10,-0.337562462599626,0.475232956863722,0.622647631095091,"drop"
"SSBP2",6,3,10,-0.114001906024766,0.474297097317197,1,"drop"
"POP5",6,3,10,-0.300220963280221,0.47357992071628,1,"drop"
"TBL1XR1",6,3,10,-0.115017769419404,0.470524761237962,1,"drop"
"RSU1",6,3,10,0.253873359229581,0.468922974219424,1,"drop"
"TASOR2",6,3,10,0.0077869839790761,0.466767115879238,1,"drop"
"ZNF83",6,3,10,0.0165878943403626,0.465967484565408,1,"drop"
"HNRNPA1P48",6,3,10,-0.336060765807922,0.464849461311282,1,"drop"
"ATMIN",6,3,10,0.461749527916176,0.461749527916176,1,"drop"
"NUDT4",6,3,10,0.104086006733213,0.46151324859673,1,"drop"
"DBI",6,3,10,0.0120386387092339,0.461245067878168,0.0875471089228957,"drop"
"NOP14",6,3,10,-0.0859120764186998,0.457211755946265,1,"drop"
"MLXIP",6,3,10,-0.132349633571702,0.455614400686116,1,"drop"
"IRF3",6,3,10,-0.0367710667984025,0.454427773911374,1,"drop"
"TMEM120B",6,3,10,-0.0060405898551458,0.453020493560266,1,"drop"
"LYST",6,3,10,-0.0136971621421052,0.450786686527768,0.242193027450393,"drop"
"HAX1",6,2,10,-0.242332867439569,0.450541529109065,1,"drop"
"UBTF",6,3,10,-0.0991128445480132,0.449356611114882,1,"drop"
"CCDC88B",6,3,10,0.0389912067841961,0.448248650755487,1,"drop"
"TWF2",6,3,10,-0.366176870538874,0.447168392683821,1,"drop"
"HMGXB4",6,3,10,-0.0569864182242006,0.44706949934052,1,"drop"
"TRIM4",6,3,10,-0.339538302090681,0.446357576098668,1,"drop"
"ADIPOR1",6,3,10,0.252704531715243,0.444628955588208,1,"drop"
"MRPL36",6,3,10,-0.261940055164672,0.443651920664564,1,"drop"
"OGFR",6,3,10,-0.385944850162533,0.438686998895679,1,"drop"
"AC026979.2",6,3,10,0.122600859461127,0.437832284834844,1,"drop"
"ST8SIA4",6,3,10,-0.3604840022556,0.437364664184495,1,"drop"
"ZPR1",6,3,10,-0.286723930272799,0.43716432258562,1,"drop"
"COPS3",6,3,10,-0.266908463875284,0.437000211152246,1,"drop"
"RNF167",6,3,10,-0.379773532791944,0.4369560911342,0.064637626976063,"drop"
